 # x0 xt v phi E ni ne rho nhot ncold nss difnor dWhot SWhot charge
    -16.6096	      3.6710	 0.8713	 1.274000	 0.006681	  0.28002463	  0.27971055	  0.00031408	  0.27971055	  0.00000000	  0.34183721
    -16.5432	      3.9085	 0.8783	 1.275595	 0.006756	  0.27958175	  0.27926464	  0.00031710	  0.27926464	  0.00000000	  0.34021757
    -16.4770	      4.1454	 0.8853	 1.277205	 0.006832	  0.27913572	  0.27881555	  0.00032017	  0.27881555	  0.00000000	  0.33860948
    -16.4111	      4.3817	 0.8922	 1.278828	 0.006908	  0.27868656	  0.27836328	  0.00032328	  0.27836328	  0.00000000	  0.33701283
    -16.3454	      4.6175	 0.8991	 1.280466	 0.006984	  0.27823425	  0.27790781	  0.00032644	  0.27790781	  0.00000000	  0.33542749
    -16.2800	      4.8527	 0.9061	 1.282118	 0.007062	  0.27777878	  0.27744915	  0.00032963	  0.27744915	  0.00000000	  0.33385334
    -16.2149	      5.0873	 0.9129	 1.283784	 0.007139	  0.27732016	  0.27698730	  0.00033286	  0.27698730	  0.00000000	  0.33229028
    -16.1501	      5.3214	 0.9198	 1.285464	 0.007218	  0.27685837	  0.27652224	  0.00033613	  0.27652224	  0.00000000	  0.33073817
    -16.0854	      5.5550	 0.9266	 1.287159	 0.007296	  0.27639341	  0.27605398	  0.00033943	  0.27605398	  0.00000000	  0.32919690
    -16.0211	      5.7880	 0.9334	 1.288868	 0.007376	  0.27592527	  0.27558251	  0.00034276	  0.27558251	  0.00000000	  0.32766636
    -15.9570	      6.0204	 0.9402	 1.290592	 0.007456	  0.27545395	  0.27510783	  0.00034613	  0.27510783	  0.00000000	  0.32614644
    -15.8932	      6.2524	 0.9470	 1.292331	 0.007537	  0.27497945	  0.27462993	  0.00034952	  0.27462993	  0.00000000	  0.32463703
    -15.8296	      6.4838	 0.9537	 1.294084	 0.007618	  0.27450174	  0.27414880	  0.00035294	  0.27414880	  0.00000000	  0.32313801
    -15.7663	      6.7147	 0.9604	 1.295853	 0.007700	  0.27402083	  0.27366445	  0.00035638	  0.27366445	  0.00000000	  0.32164927
    -15.7032	      6.9450	 0.9671	 1.297636	 0.007782	  0.27353671	  0.27317687	  0.00035984	  0.27317687	  0.00000000	  0.32017071
    -15.6404	      7.1749	 0.9738	 1.299434	 0.007865	  0.27304937	  0.27268605	  0.00036332	  0.27268605	  0.00000000	  0.31870222
    -15.5778	      7.4043	 0.9804	 1.301248	 0.007949	  0.27255880	  0.27219198	  0.00036682	  0.27219198	  0.00000000	  0.31724370
